Supplier_ID,Supplier_Name,Supplier_State,Supplier_City,Product_ID,Manufacturing_Unit,Date
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3790,01-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3152,01-10-2023
S001,"Dara,_Bobal_and_Wable",Telangana,New_Delhi,P003,4167,01 10 2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4556,01-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4799,01_10_2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4308,01-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4917,02-10-2023
S001,,Delhi,New_Delhi,P002,4137,02-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4070,02-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3283,02-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4468,02-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4437,02-10-2023
S001,"Dara,_Bobal_and_Wable",Telangana,New_Delhi,P001,4854,03-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4735,03-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4433,03-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4872,03-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3087,03_10_2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4402,03-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3597,04-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4800,04-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3102,04-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4898,04-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3298,04 10 2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4088,04-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4655,05-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4083,05-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3761,05-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3329,05-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4488,05-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3367,05-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4562,06-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4396,06-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3969,06-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4129,06-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3941,06-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4131,06-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4085,07-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3213,07-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4742,07-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4171,07-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3175,07-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4796,07-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3622,08-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4537,08-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3967,08_10_2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3552,08-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3438,08-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4074,08-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4316,09-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4371,09-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4507,09-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4869,09-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3479,09-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3433,09-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3545,10-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4607,10-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4474,10-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4114,10 10 2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3897,10-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4677,10-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3328,11-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4592,11-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4640,11-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3825,11-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3758,11-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4748,11-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4807,12-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4446,12-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4134,12-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3287,12-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3178,12-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3725,12-10-2023
S001,"Dara,_Bobal_and_Wable",Telangana,New_Delhi,P001,4974,13-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3672,13-10-2023
S001,,Delhi,New_Delhi,P003,3305,13-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3690,13 10 2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3140,13-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3139,13-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3897,14-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3680,14-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3523,14-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3241,14-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4061,14-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3792,14-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4291,15-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3410,15-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4880,15-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4894,15-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3913,15-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3660,15-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4452,16-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3638,16-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4599,16-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3429,16-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3367,16-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3916,16-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4681,17-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4480,17-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4711,17-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4700,17-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3999,17-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3590,17-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3867,18-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3141,18-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3542,18-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4075,18-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4970,18-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3561,18-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4726,19-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4158,19-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4679,19-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4909,19-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3324,19-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3364,19-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3001,20-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3048,20-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4991,20-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4577,20-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4913,20-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3587,20-10-2023
S001,"Dara,_Bobal_and_Wable",Telangana,New_Delhi,P001,4870,21-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3842,21-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3339,21-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4116,21-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4803,21-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4261,21-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4203,22-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4239,22-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3338,22-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4023,22-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4893,22-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3951,22-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4932,23-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3577,23-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3531,23-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4106,23-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4723,23-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4355,23-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4614,24-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3425,24-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3442,24-10-2023
S001,"Dara,_Bobal_and_Wable",Telangana,New_Delhi,P004,4503,24-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4161,24-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4496,24-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3518,25-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3474,25-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3626,25_10_2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4244,25-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4041,25-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3629,25-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4046,26-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3369,26-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4623,26-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3609,26-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3472,26-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3603,26-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4410,27-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3664,27-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4132,27-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4241,27-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4052,27-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3372,27-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3532,28-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4465,28-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3157,28-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3685,28-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4483,28-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3064,28-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4117,29-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3802,29-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3385,29-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4511,29-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4256,29-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4597,29-10-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4446,30-10-2023
