Supplier_ID,Supplier_Name,Supplier_State,Supplier_City,Product_ID,Manufacturing_Unit,Date
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3454,01-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3419,01-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3688,01-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4594,01-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3971,01_01_2023
S001,"Dara,_Bobal_and_Wable",Telangana,New_Delhi,P006,4031,01-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3104,02-01-2023
S001,,Delhi,New_Delhi,P002,4095,02-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4629,02-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3711,02-01-2023
S001,"Dara,_Bobal_and_Wable",Telangana,New_Delhi,P005,3678,02-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4912,02-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3968,03-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4412,03-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3609,03-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4190,03-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3736,03-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4300,03_01_2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4315,04-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4952,04-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4425,04-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3093,04-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3563,04-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4052,04-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4782,05-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3669,05-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4654,05-01-2023
S001,"Dara,_Bobal_and_Wable",Telangana,New_Delhi,P004,3284,05_01_2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3457,05-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4456,05-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4467,06-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3259,06-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3981,06-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4993,06-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3982,06-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3821,06-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3160,07-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4482,07-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4241,07-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4440,07-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4743,07-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3857,07-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4337,08-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4881,08-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4114,08-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3638,08_01_2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4979,08-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3296,08-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4272,09-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3300,09-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4782,09-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3930,09-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3900,09-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4669,09-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3154,10-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4728,10-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4108,10-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,3165,10-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4986,10-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,4538,10-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3885,11-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3887,11-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4464,11-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4879,11-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,4990,11-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3848,11-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,3728,12-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3764,12-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3060,12-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4400,12-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3344,12-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3315,12_01_2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P001,4254,13-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,3937,13-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,3741,13-01-2023
S001,,Delhi,New_Delhi,P004,3624,13-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3600,13-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P006,3780,13-01-2023
S001,"Dara,_Bobal_and_Wable",Telangana,New_Delhi,P001,3112,14-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P002,4356,14-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P003,4850,14-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P004,4258,14-01-2023
S001,"Dara,_Bobal_and_Wable",Delhi,New_Delhi,P005,3120,14-01-2023
